"GEOID","NAME","year","category","estimate","moe"
"47037019200","Census Tract 192, Davidson County, Tennessee",2016,"Adjacent",45478,7141
"47037019300","Census Tract 193, Davidson County, Tennessee",2016,"Adjacent",9355,2153
"47037019400","Census Tract 194, Davidson County, Tennessee",2016,"Adjacent",59244,11714
"47037019600","Census Tract 196, Davidson County, Tennessee",2016,"Adjacent",50125,6506
"47037019500","Census Tract 195, Davidson County, Tennessee",2017,"CBD",67333,7280
"47037011300","Census Tract 113, Davidson County, Tennessee",2017,"Adjacent",39194,5751
"47037011700","Census Tract 117, Davidson County, Tennessee",2017,"Adjacent",58409,12860
"47037011800","Census Tract 118, Davidson County, Tennessee",2017,"Adjacent",29219,4710
"47037011900","Census Tract 119, Davidson County, Tennessee",2017,"Adjacent",36455,3621
"47037012100","Census Tract 121, Davidson County, Tennessee",2017,"Adjacent",92660,24468
"47037012200","Census Tract 122, Davidson County, Tennessee",2017,"Adjacent",78750,13794
"47037012600","Census Tract 126, Davidson County, Tennessee",2017,"Adjacent",28448,5367
"47037012702","Census Tract 127.02, Davidson County, Tennessee",2017,"Adjacent",52527,12516
"47037013400","Census Tract 134, Davidson County, Tennessee",2017,"Adjacent",107657,20125
"47037013500","Census Tract 135, Davidson County, Tennessee",2017,"Adjacent",50833,12168
"47037013601","Census Tract 136.01, Davidson County, Tennessee",2017,"Adjacent",25467,2205
"47037013602","Census Tract 136.02, Davidson County, Tennessee",2017,"Adjacent",32845,19278
"47037013700","Census Tract 137, Davidson County, Tennessee",2017,"Adjacent",26573,9067
"47037013800","Census Tract 138, Davidson County, Tennessee",2017,"Adjacent",31667,3863
"47037013900","Census Tract 139, Davidson County, Tennessee",2017,"Adjacent",25547,7191
"47037014200","Census Tract 142, Davidson County, Tennessee",2017,"Adjacent",21395,3452
"47037014300","Census Tract 143, Davidson County, Tennessee",2017,"Adjacent",31136,3639
"47037014400","Census Tract 144, Davidson County, Tennessee",2017,"Adjacent",25889,4302
"47037015900","Census Tract 159, Davidson County, Tennessee",2017,"Adjacent",13882,2511
"47037016000","Census Tract 160, Davidson County, Tennessee",2017,"Adjacent",35563,8515
"47037016100","Census Tract 161, Davidson County, Tennessee",2017,"Adjacent",34500,6192
"47037016200","Census Tract 162, Davidson County, Tennessee",2017,"Adjacent",24857,8371
"47037016300","Census Tract 163, Davidson County, Tennessee",2017,"Adjacent",32100,8311
"47037016400","Census Tract 164, Davidson County, Tennessee",2017,"Adjacent",38426,8047
"47037016500","Census Tract 165, Davidson County, Tennessee",2017,"Adjacent",42857,16232
"47037016600","Census Tract 166, Davidson County, Tennessee",2017,"Adjacent",54789,8568
"47037016700","Census Tract 167, Davidson County, Tennessee",2017,"Adjacent",98854,14898
"47037016800","Census Tract 168, Davidson County, Tennessee",2017,"Adjacent",67746,22295
"47037016900","Census Tract 169, Davidson County, Tennessee",2017,"Adjacent",92091,18883
"47037017000","Census Tract 170, Davidson County, Tennessee",2017,"Adjacent",87674,16043
"47037017100","Census Tract 171, Davidson County, Tennessee",2017,"Adjacent",67500,17381
"47037017200","Census Tract 172, Davidson County, Tennessee",2017,"Adjacent",37955,7047
"47037017300","Census Tract 173, Davidson County, Tennessee",2017,"Adjacent",40865,9307
"47037019200","Census Tract 192, Davidson County, Tennessee",2017,"Adjacent",43608,9143
"47037019300","Census Tract 193, Davidson County, Tennessee",2017,"Adjacent",10485,1619
"47037019400","Census Tract 194, Davidson County, Tennessee",2017,"Adjacent",62276,15678
"47037019600","Census Tract 196, Davidson County, Tennessee",2017,"Adjacent",56292,7279
"47037019500","Census Tract 195, Davidson County, Tennessee",2018,"CBD",73393,5059
"47037011300","Census Tract 113, Davidson County, Tennessee",2018,"Adjacent",41094,5908
"47037011700","Census Tract 117, Davidson County, Tennessee",2018,"Adjacent",69886,7554
"47037011800","Census Tract 118, Davidson County, Tennessee",2018,"Adjacent",32727,6667
"47037011900","Census Tract 119, Davidson County, Tennessee",2018,"Adjacent",39877,4448
"47037012100","Census Tract 121, Davidson County, Tennessee",2018,"Adjacent",96295,24520
"47037012200","Census Tract 122, Davidson County, Tennessee",2018,"Adjacent",79000,14768
"47037012600","Census Tract 126, Davidson County, Tennessee",2018,"Adjacent",41723,5545
"47037012702","Census Tract 127.02, Davidson County, Tennessee",2018,"Adjacent",55841,13393
"47037013400","Census Tract 134, Davidson County, Tennessee",2018,"Adjacent",90800,17671
"47037013500","Census Tract 135, Davidson County, Tennessee",2018,"Adjacent",59866,11165
"47037013601","Census Tract 136.01, Davidson County, Tennessee",2018,"Adjacent",26024,1779
"47037013602","Census Tract 136.02, Davidson County, Tennessee",2018,"Adjacent",32845,8072
"47037013700","Census Tract 137, Davidson County, Tennessee",2018,"Adjacent",28935,5055
"47037013800","Census Tract 138, Davidson County, Tennessee",2018,"Adjacent",33118,2229
"47037013900","Census Tract 139, Davidson County, Tennessee",2018,"Adjacent",25521,5141
"47037014200","Census Tract 142, Davidson County, Tennessee",2018,"Adjacent",20625,2884
"47037014300","Census Tract 143, Davidson County, Tennessee",2018,"Adjacent",32193,7786
"47037014400","Census Tract 144, Davidson County, Tennessee",2018,"Adjacent",35833,10296
"47037015900","Census Tract 159, Davidson County, Tennessee",2018,"Adjacent",14155,3519
"47037016000","Census Tract 160, Davidson County, Tennessee",2018,"Adjacent",40430,7244
"47037016100","Census Tract 161, Davidson County, Tennessee",2018,"Adjacent",36568,8182
"47037016200","Census Tract 162, Davidson County, Tennessee",2018,"Adjacent",27250,7544
"47037016300","Census Tract 163, Davidson County, Tennessee",2018,"Adjacent",36281,11249
"47037016400","Census Tract 164, Davidson County, Tennessee",2018,"Adjacent",40000,11936
"47037016500","Census Tract 165, Davidson County, Tennessee",2018,"Adjacent",54333,6580
"47037016600","Census Tract 166, Davidson County, Tennessee",2018,"Adjacent",50559,8759
"47037016700","Census Tract 167, Davidson County, Tennessee",2018,"Adjacent",110154,19594
"47037016800","Census Tract 168, Davidson County, Tennessee",2018,"Adjacent",60652,18541
"47037016900","Census Tract 169, Davidson County, Tennessee",2018,"Adjacent",94608,18584
"47037017000","Census Tract 170, Davidson County, Tennessee",2018,"Adjacent",88833,18604
"47037017100","Census Tract 171, Davidson County, Tennessee",2018,"Adjacent",72083,15586
"47037017200","Census Tract 172, Davidson County, Tennessee",2018,"Adjacent",41463,7085
"47037017300","Census Tract 173, Davidson County, Tennessee",2018,"Adjacent",42650,10381
"47037019200","Census Tract 192, Davidson County, Tennessee",2018,"Adjacent",52917,14396
"47037019300","Census Tract 193, Davidson County, Tennessee",2018,"Adjacent",12128,1953
"47037019400","Census Tract 194, Davidson County, Tennessee",2018,"Adjacent",71593,8971
"47037019600","Census Tract 196, Davidson County, Tennessee",2018,"Adjacent",56011,4807
"47037019500","Census Tract 195, Davidson County, Tennessee",2019,"CBD",75446,4917
"47037011300","Census Tract 113, Davidson County, Tennessee",2019,"Adjacent",45644,5125
"47037011700","Census Tract 117, Davidson County, Tennessee",2019,"Adjacent",68889,8903
"47037011800","Census Tract 118, Davidson County, Tennessee",2019,"Adjacent",43750,9090
"47037011900","Census Tract 119, Davidson County, Tennessee",2019,"Adjacent",51168,4351
"47037012100","Census Tract 121, Davidson County, Tennessee",2019,"Adjacent",116800,18013
"47037012200","Census Tract 122, Davidson County, Tennessee",2019,"Adjacent",91643,11362
"47037012600","Census Tract 126, Davidson County, Tennessee",2019,"Adjacent",50764,16896
"47037012702","Census Tract 127.02, Davidson County, Tennessee",2019,"Adjacent",55714,15996
"47037013400","Census Tract 134, Davidson County, Tennessee",2019,"Adjacent",86010,15760
"47037013500","Census Tract 135, Davidson County, Tennessee",2019,"Adjacent",70167,14929
"47037013601","Census Tract 136.01, Davidson County, Tennessee",2019,"Adjacent",26946,5873
"47037013602","Census Tract 136.02, Davidson County, Tennessee",2019,"Adjacent",NA,NA
"47037013700","Census Tract 137, Davidson County, Tennessee",2019,"Adjacent",32413,5240
"47037013800","Census Tract 138, Davidson County, Tennessee",2019,"Adjacent",37679,10779
"47037013900","Census Tract 139, Davidson County, Tennessee",2019,"Adjacent",29643,6448
"47037014200","Census Tract 142, Davidson County, Tennessee",2019,"Adjacent",23799,4285
"47037014300","Census Tract 143, Davidson County, Tennessee",2019,"Adjacent",35313,7267
"47037014400","Census Tract 144, Davidson County, Tennessee",2019,"Adjacent",42609,10609
"47037015900","Census Tract 159, Davidson County, Tennessee",2019,"Adjacent",18520,4816
"47037016000","Census Tract 160, Davidson County, Tennessee",2019,"Adjacent",37083,12529
"47037016100","Census Tract 161, Davidson County, Tennessee",2019,"Adjacent",48221,10860
"47037016200","Census Tract 162, Davidson County, Tennessee",2019,"Adjacent",27174,13666
"47037016300","Census Tract 163, Davidson County, Tennessee",2019,"Adjacent",50710,13495
"47037016400","Census Tract 164, Davidson County, Tennessee",2019,"Adjacent",41048,16129
"47037016500","Census Tract 165, Davidson County, Tennessee",2019,"Adjacent",54491,6667
"47037016600","Census Tract 166, Davidson County, Tennessee",2019,"Adjacent",55263,7570
"47037016700","Census Tract 167, Davidson County, Tennessee",2019,"Adjacent",113875,19372
"47037016800","Census Tract 168, Davidson County, Tennessee",2019,"Adjacent",58810,10391
"47037016900","Census Tract 169, Davidson County, Tennessee",2019,"Adjacent",98875,20318
"47037017000","Census Tract 170, Davidson County, Tennessee",2019,"Adjacent",88958,29700
"47037017100","Census Tract 171, Davidson County, Tennessee",2019,"Adjacent",81524,7578
"47037017200","Census Tract 172, Davidson County, Tennessee",2019,"Adjacent",53148,12028
"47037017300","Census Tract 173, Davidson County, Tennessee",2019,"Adjacent",55625,12625
"47037019200","Census Tract 192, Davidson County, Tennessee",2019,"Adjacent",54837,14208
"47037019300","Census Tract 193, Davidson County, Tennessee",2019,"Adjacent",14277,1617
"47037019400","Census Tract 194, Davidson County, Tennessee",2019,"Adjacent",81286,11849
"47037019600","Census Tract 196, Davidson County, Tennessee",2019,"Adjacent",59072,5326
"47037019502","Census Tract 195.02, Davidson County, Tennessee",2020,"CBD",66982,17514
"47037019503","Census Tract 195.03, Davidson County, Tennessee",2020,"CBD",85335,26747
"47037011300","Census Tract 113, Davidson County, Tennessee",2020,"Adjacent",59107,9759
"47037011700","Census Tract 117, Davidson County, Tennessee",2020,"Adjacent",76667,22986
"47037011800","Census Tract 118, Davidson County, Tennessee",2020,"Adjacent",59700,21008
"47037011900","Census Tract 119, Davidson County, Tennessee",2020,"Adjacent",51875,6614
"47037012100","Census Tract 121, Davidson County, Tennessee",2020,"Adjacent",107868,20189
"47037012200","Census Tract 122, Davidson County, Tennessee",2020,"Adjacent",93701,17775
"47037012600","Census Tract 126, Davidson County, Tennessee",2020,"Adjacent",56667,6142
"47037012702","Census Tract 127.02, Davidson County, Tennessee",2020,"Adjacent",57690,16791
"47037013400","Census Tract 134, Davidson County, Tennessee",2020,"Adjacent",90978,13083
"47037013500","Census Tract 135, Davidson County, Tennessee",2020,"Adjacent",73750,25677
"47037013600","Census Tract 136, Davidson County, Tennessee",2020,"Adjacent",28779,9213
"47037013701","Census Tract 137.01, Davidson County, Tennessee",2020,"Adjacent",41693,6125
"47037013702","Census Tract 137.02, Davidson County, Tennessee",2020,"Adjacent",33542,32114
"47037013800","Census Tract 138, Davidson County, Tennessee",2020,"Adjacent",40571,11590
"47037013900","Census Tract 139, Davidson County, Tennessee",2020,"Adjacent",34741,9266
"47037014200","Census Tract 142, Davidson County, Tennessee",2020,"Adjacent",24237,7718
"47037014300","Census Tract 143, Davidson County, Tennessee",2020,"Adjacent",40425,5452
"47037014400","Census Tract 144, Davidson County, Tennessee",2020,"Adjacent",45960,4204
"47037015900","Census Tract 159, Davidson County, Tennessee",2020,"Adjacent",17308,5745
"47037016100","Census Tract 161, Davidson County, Tennessee",2020,"Adjacent",54489,7669
"47037016200","Census Tract 162, Davidson County, Tennessee",2020,"Adjacent",26179,8160
"47037016300","Census Tract 163, Davidson County, Tennessee",2020,"Adjacent",54886,22358
"47037016400","Census Tract 164, Davidson County, Tennessee",2020,"Adjacent",51941,20014
"47037016500","Census Tract 165, Davidson County, Tennessee",2020,"Adjacent",58065,3861
"47037016600","Census Tract 166, Davidson County, Tennessee",2020,"Adjacent",51091,9852
"47037016700","Census Tract 167, Davidson County, Tennessee",2020,"Adjacent",114208,16071
"47037016800","Census Tract 168, Davidson County, Tennessee",2020,"Adjacent",85299,44911
"47037016900","Census Tract 169, Davidson County, Tennessee",2020,"Adjacent",99722,22201
"47037017000","Census Tract 170, Davidson County, Tennessee",2020,"Adjacent",90000,36005
"47037017100","Census Tract 171, Davidson County, Tennessee",2020,"Adjacent",79300,6893
"47037017200","Census Tract 172, Davidson County, Tennessee",2020,"Adjacent",61422,9441
"47037017300","Census Tract 173, Davidson County, Tennessee",2020,"Adjacent",35882,21566
"47037019200","Census Tract 192, Davidson County, Tennessee",2020,"Adjacent",64760,14060
"47037019300","Census Tract 193, Davidson County, Tennessee",2020,"Adjacent",18387,4904
"47037019401","Census Tract 194.01, Davidson County, Tennessee",2020,"Adjacent",52571,13202
"47037019402","Census Tract 194.02, Davidson County, Tennessee",2020,"Adjacent",92939,9601
"47037019501","Census Tract 195.01, Davidson County, Tennessee",2020,"Adjacent",70231,19588
"47037019600","Census Tract 196, Davidson County, Tennessee",2020,"Adjacent",60951,4815
"47037019502","Census Tract 195.02, Davidson County, Tennessee",2021,"CBD",69907,10297
"47037019503","Census Tract 195.03, Davidson County, Tennessee",2021,"CBD",91917,19626
"47037011300","Census Tract 113, Davidson County, Tennessee",2021,"Adjacent",63427,8313
"47037011700","Census Tract 117, Davidson County, Tennessee",2021,"Adjacent",74238,24876
"47037011800","Census Tract 118, Davidson County, Tennessee",2021,"Adjacent",73671,9994
"47037011900","Census Tract 119, Davidson County, Tennessee",2021,"Adjacent",55413,3222
"47037012100","Census Tract 121, Davidson County, Tennessee",2021,"Adjacent",114103,22756
"47037012200","Census Tract 122, Davidson County, Tennessee",2021,"Adjacent",102568,15808
"47037012600","Census Tract 126, Davidson County, Tennessee",2021,"Adjacent",60221,17771
"47037012702","Census Tract 127.02, Davidson County, Tennessee",2021,"Adjacent",60432,17150
"47037013400","Census Tract 134, Davidson County, Tennessee",2021,"Adjacent",92407,5471
"47037013500","Census Tract 135, Davidson County, Tennessee",2021,"Adjacent",89508,26028
"47037013600","Census Tract 136, Davidson County, Tennessee",2021,"Adjacent",32750,6396
"47037013701","Census Tract 137.01, Davidson County, Tennessee",2021,"Adjacent",47721,15422
"47037013702","Census Tract 137.02, Davidson County, Tennessee",2021,"Adjacent",36719,26012
"47037013800","Census Tract 138, Davidson County, Tennessee",2021,"Adjacent",44643,11866
"47037013900","Census Tract 139, Davidson County, Tennessee",2021,"Adjacent",38693,8401
"47037014200","Census Tract 142, Davidson County, Tennessee",2021,"Adjacent",26193,13261
"47037014300","Census Tract 143, Davidson County, Tennessee",2021,"Adjacent",44943,6616
"47037014400","Census Tract 144, Davidson County, Tennessee",2021,"Adjacent",48412,4630
"47037015900","Census Tract 159, Davidson County, Tennessee",2021,"Adjacent",23053,6081
"47037016100","Census Tract 161, Davidson County, Tennessee",2021,"Adjacent",55255,6729
"47037016200","Census Tract 162, Davidson County, Tennessee",2021,"Adjacent",29103,7339
"47037016300","Census Tract 163, Davidson County, Tennessee",2021,"Adjacent",79028,62388
"47037016400","Census Tract 164, Davidson County, Tennessee",2021,"Adjacent",50855,17472
"47037016500","Census Tract 165, Davidson County, Tennessee",2021,"Adjacent",59911,4916
"47037016600","Census Tract 166, Davidson County, Tennessee",2021,"Adjacent",54356,10642
"47037016700","Census Tract 167, Davidson County, Tennessee",2021,"Adjacent",125735,19051
"47037016800","Census Tract 168, Davidson County, Tennessee",2021,"Adjacent",89375,36962
"47037016900","Census Tract 169, Davidson County, Tennessee",2021,"Adjacent",106500,25023
"47037017000","Census Tract 170, Davidson County, Tennessee",2021,"Adjacent",116125,38348
"47037017100","Census Tract 171, Davidson County, Tennessee",2021,"Adjacent",83606,9505
"47037017200","Census Tract 172, Davidson County, Tennessee",2021,"Adjacent",68992,10354
"47037017300","Census Tract 173, Davidson County, Tennessee",2021,"Adjacent",47112,11411
"47037019200","Census Tract 192, Davidson County, Tennessee",2021,"Adjacent",73604,4728
"47037019300","Census Tract 193, Davidson County, Tennessee",2021,"Adjacent",20763,4969
"47037019401","Census Tract 194.01, Davidson County, Tennessee",2021,"Adjacent",56693,13761
"47037019402","Census Tract 194.02, Davidson County, Tennessee",2021,"Adjacent",94065,8508
"47037019501","Census Tract 195.01, Davidson County, Tennessee",2021,"Adjacent",63523,23093
"47037019600","Census Tract 196, Davidson County, Tennessee",2021,"Adjacent",60795,9451
"47037019502","Census Tract 195.02; Davidson County; Tennessee",2022,"CBD",76652,15584
"47037019503","Census Tract 195.03; Davidson County; Tennessee",2022,"CBD",104216,7372
"47037011300","Census Tract 113; Davidson County; Tennessee",2022,"Adjacent",69905,12607
"47037011700","Census Tract 117; Davidson County; Tennessee",2022,"Adjacent",77656,19913
"47037011800","Census Tract 118; Davidson County; Tennessee",2022,"Adjacent",79936,23926
"47037011900","Census Tract 119; Davidson County; Tennessee",2022,"Adjacent",59606,4947
"47037012100","Census Tract 121; Davidson County; Tennessee",2022,"Adjacent",138352,42308
"47037012200","Census Tract 122; Davidson County; Tennessee",2022,"Adjacent",111125,16779
"47037012600","Census Tract 126; Davidson County; Tennessee",2022,"Adjacent",78750,28844
"47037012702","Census Tract 127.02; Davidson County; Tennessee",2022,"Adjacent",65208,22494
"47037013400","Census Tract 134; Davidson County; Tennessee",2022,"Adjacent",99764,9138
"47037013500","Census Tract 135; Davidson County; Tennessee",2022,"Adjacent",98750,26084
"47037013600","Census Tract 136; Davidson County; Tennessee",2022,"Adjacent",37394,5514
"47037013701","Census Tract 137.01; Davidson County; Tennessee",2022,"Adjacent",57796,13095
"47037013702","Census Tract 137.02; Davidson County; Tennessee",2022,"Adjacent",61914,14288
"47037013800","Census Tract 138; Davidson County; Tennessee",2022,"Adjacent",49087,15659
"47037013900","Census Tract 139; Davidson County; Tennessee",2022,"Adjacent",43558,13187
"47037014200","Census Tract 142; Davidson County; Tennessee",2022,"Adjacent",16071,13554
"47037014300","Census Tract 143; Davidson County; Tennessee",2022,"Adjacent",46676,6562
"47037014400","Census Tract 144; Davidson County; Tennessee",2022,"Adjacent",55444,7722
"47037015900","Census Tract 159; Davidson County; Tennessee",2022,"Adjacent",26062,6422
"47037016100","Census Tract 161; Davidson County; Tennessee",2022,"Adjacent",51018,7245
"47037016200","Census Tract 162; Davidson County; Tennessee",2022,"Adjacent",29839,11253
"47037016300","Census Tract 163; Davidson County; Tennessee",2022,"Adjacent",84965,40972
"47037016400","Census Tract 164; Davidson County; Tennessee",2022,"Adjacent",48556,13067
"47037016500","Census Tract 165; Davidson County; Tennessee",2022,"Adjacent",57358,13315
"47037016600","Census Tract 166; Davidson County; Tennessee",2022,"Adjacent",57152,5447
"47037016700","Census Tract 167; Davidson County; Tennessee",2022,"Adjacent",136136,20105
"47037016800","Census Tract 168; Davidson County; Tennessee",2022,"Adjacent",94737,30598
"47037016900","Census Tract 169; Davidson County; Tennessee",2022,"Adjacent",116103,31333
"47037017000","Census Tract 170; Davidson County; Tennessee",2022,"Adjacent",120726,42776
"47037017100","Census Tract 171; Davidson County; Tennessee",2022,"Adjacent",89139,8301
"47037017200","Census Tract 172; Davidson County; Tennessee",2022,"Adjacent",79375,15904
"47037017300","Census Tract 173; Davidson County; Tennessee",2022,"Adjacent",53388,17760
"47037019200","Census Tract 192; Davidson County; Tennessee",2022,"Adjacent",92500,28186
"47037019300","Census Tract 193; Davidson County; Tennessee",2022,"Adjacent",23056,4454
"47037019401","Census Tract 194.01; Davidson County; Tennessee",2022,"Adjacent",63274,15039
"47037019402","Census Tract 194.02; Davidson County; Tennessee",2022,"Adjacent",100676,16691
"47037019501","Census Tract 195.01; Davidson County; Tennessee",2022,"Adjacent",64237,26496
"47037019600","Census Tract 196; Davidson County; Tennessee",2022,"Adjacent",62576,11400
